address,lat,lng
5300 w grace,41.949834249999995,-87.75966609100774
200 e upper wacker dr,41.8881585,-87.6218616
1400 n kingsbury st,41.9171173,-87.660013
2700 w st mary,41.7904074,-87.60488420632774
300 w chestnut st,41.8979856,-87.6305483
2300 n lake shore,41.89155285,-87.61226454858122
900 n oak,41.89774195,-87.6847585907085
5100 n delphia,41.9801137,-87.8415238
1700 e hayes drive,41.7806955,-87.5735265
11500 s ewing,41.68626165,-87.53558760030907
6000  campbell,41.7845724,-87.68652825701261
1100 w dickens,41.9196078,-87.6764492
4000 n hermitage av,41.9544414,-87.67256061343352
7600 s south shore dr,41.75852145,-87.55547994325197
1600 w 76th st,41.7550514,-87.7239964
6400 n ridge boulevard,41.99815985,-87.67752669986976
7300 w birchwood,42.01429685,-87.69109611367801
1100 w 47th st,41.8080655,-87.65302625327035
7600 w belmont,41.93817715,-87.81676515107284
5900 w 60th st,41.7837167,-87.7694430682834
3500 w mclean ave,41.91844795,-87.71373699067559
7600 w oriole,41.97828715,-87.81385868896842
2900 n monitor av,41.933135199999995,-87.77272379917218
6500 s francisco ave,41.96615725,-87.70152018988297
500 e 48th,41.807648,-87.6114236
1600 s state street,41.85967555,-87.62772788056206
7500 s springfield,41.9167253,-87.7240885
5400 w adams st,41.87860995,-87.75975514209746
3900 w ogden blvd,41.85213528015263,-87.72236878246328
5700 n sheridan,41.985921950000005,-87.65574438583783
11200 s state st,41.69060985,-87.62341564814956
2800 s california terrace,41.9384749,-87.649074
8 s jefferson,41.9703784,-87.762328
5400 s austin ave,41.875882849999996,-87.75967751078039
3300 w grand,41.8998695,-87.70976524777419
5000 w deming pl,41.9272556,-87.7439867
1 e 23rds t,41.8789219,-87.6217188
2100 w 65th st,41.7743486,-87.7078812
4700 w pensacola,41.9596604,-87.7598174
400 e 70th,41.766578,-87.6162819
7200 s woodlawn ave,41.78468745,-87.60074932651055
4200 w 30th,41.8395197,-87.6282555
5600 s wood st,41.79203085,-87.66970951434308
2700 s wells,41.8439152,-87.63326289983553
1400 e 65th pl,41.7760437,-87.5909668
300 s loomis,41.8820062,-87.66269498683113
3 w maple st,41.830294,-87.6889215
2200 s donnelly dr,41.921758,-87.6643563
600 n michigan av,41.8929316,-87.6245087
3400 n kostner,41.9407814,-87.7370853
4400 n mcvicker,41.9202841,-87.7768144
400 n franklin,41.88890145,-87.62642538975453
300 w 63rd,41.7792162,-87.6985838311628
3400 w henderso,41.9408143,-87.8013213
3100 n lockwood av,41.9268468,-87.7587043
8300 s kilpatrick,41.870031,-87.7424439
3300  harding,41.902425449999996,-87.72476618707574
1300 w jackson boulevard,41.878415149999995,-87.66056742082264
1 n harding,41.9082831,-87.7249822
800 s halsted st,41.87165125,-87.64739720073692
700 w union,41.89520345,-87.62373507429783
2000 w lawrence,41.9689268,-87.6584393
1500 n dearbprm,41.86071605,-87.69449600684483
9600 s wesern,41.917118,-88.334174
800 e 45,41.8121264,-87.6157229
3000 w lexington st,41.8720197,-87.6909268
1300 s central park av,41.8899555,-87.7163324
2600 n logan boulevard,41.9285258,-87.7083213826516
3600 n austin ave,41.946051749999995,-87.77670919368865
400 w normal prkwy,41.77150508012064,-87.63491411366084
200 w 107th pl,41.6985935,-87.6538465
3500 n harlem,41.9436484,-87.80743327543581
1 s springfeidl,41.8854984,-87.62726118993479
9900 s yates blvd,41.715275638617356,-87.56464836138265
7700 n marshfield av,42.02135305,-87.67234945786225
100 n western av,41.8891569,-87.6881496036317
3200 n keeler av,41.8498891,-87.72955
1900 w ellen,41.9055187,-87.6733465
4800 s vinccenes,41.9142941,-87.7464597
5700 w roosevelt road,41.8655895,-87.7648003
8700 s paulina,41.7566736,-87.6660272
600 s financial pl,41.88361405,-87.62996645
1 w 112thpl,41.89974255,-87.62747636110414
2600 s damen,41.843529200000006,-87.67627355713634
2700 w ainslie st,41.9716232,-87.6517095
7 s aberdeen,41.7597123,-87.6514258
2000 s laflin,41.7528386,-87.6618916
2200 w washington blvd,41.88283,-87.661206
5200 s arche ave,41.80012495,-87.73487235920034
2300 w 47th,41.80792275,-87.68213537538136
1900 n marcey,41.9145583,-87.6560273
4 n garland ct,41.88216496917497,-87.62537975166121
800 n hower ct,41.89869577008555,-87.64385726211555
2800 n devon,41.9972015,-87.7227862
2500 e 79th,41.7520415,-87.56363559327588
6000 n navarre,41.9899079,-87.7926938330794
400 e garfield blvd,41.7948343,-87.6186919
7500 n east lake,42.3045389,-87.8640228
3700 n olive,41.9839331,-87.7107362
200 w 23rdpl,41.87898655,-87.63735548657624
4000 s campbell,41.8209585,-87.68752695099653
5700 w goodman st,41.9714423,-87.7676085
6400 n natoma,42.327198,-87.871605
900 e 72nd,41.7633062,-87.5884835
3300 e 90th st,41.7310627,-87.6119516
13300 s cardondolet,41.65808835,-87.61153343590735
2100 w arthur ave,41.9995148,-87.8067715
900 w willard court,41.9001968,-87.6588892
1 n oak st,41.93486805,-87.67373108625827
2900 e 78ths t,41.7530083,-87.6113305
4500 w wellington av,41.9360871,-87.6661092
2700 n kimbal,41.930304500000005,-87.71271632440352
200 e 19th st,41.88528565,-87.62151459360135
1100 n hrding,41.8681086,-87.6956017
9200 s univesity,41.78468745,-87.60074932651055
1200 w 85th st,41.7396054,-87.6516166
6700 s merrill av,41.7188707,-87.5709953
800 e 71st st,41.765414,-87.6242554
4600 s kedzie ave,41.809714549999995,-87.70438290028687
1900 n damen ave,41.96642555,-87.67886237188931
7800 s lowe,41.7989375,-87.64098583088087
7000 w archer,41.792265150000006,-87.79664575844728
2900 w 53rds t,41.7976818,-87.664622
7600 w waveland,41.9488649,-87.6657731
11200 s spaulding,42.3162848,-87.8512319
9400 s calumet,41.7248144,-87.57810750239693
7600 n hermitage,42.0043942,-87.6739923
10000 w ohare upper t3a,41.96637000000004,-87.84857999999997
5 e 80th st,41.787212,-87.5889613
5300 s new england,41.977308050000005,-87.79902862477621
7000 s bell,41.76643165,-87.67981599999999
1000 w 74th,41.7600093,-87.6280544
2500 w lunt,42.0102263,-87.694610758196
2300 e 82nd st,41.7456364,-87.6148189
4400 w washington st,41.81458845,-87.62174377304521
11400 s fairfield,41.6862156,-87.68987440281887
5600 s moody,41.7904694,-87.77591513266333
5 e lake st,41.793242,-87.587782
100 e 19th st,41.7127148,-87.6148675
5200 n lincoln av,41.9760343,-87.6927611
2 w pearson,41.8978824,-87.61992317887982
1300 e touhy,42.011015799999996,-87.8069912083792
400 e hubbard st,41.8900664,-87.6278973
5300 w lawrence,41.9689268,-87.6584393
7500 n wolcott ave,41.8968564,-87.6746296
1800 w 22nd place,41.8521744,-87.6324622
6800 w barry av,41.9372288,-87.7303387
2700  47th street,41.8085411,-87.69193430999884
800 w 110th st,41.897133249999996,-87.62442335495092
6700 n mapleweood,41.9266843,-87.6913815
400 w oakdale av,41.88890145,-87.62642538975453
1700 w 69th st,41.768939,-87.625824
6400 s minerva,41.7750531,-87.5972935
1500 n kingbury,41.86071605,-87.69449600684483
5500 w drumond,41.390787149999994,-88.14972654466914
3700 w 83rd st,41.742511199999996,-87.71456661033663
2300 w cambridge,41.9979569,-87.9313964
44100 n simmonds dr,41.9681347,-87.6446239
1 w shutile center st,41.8851238,-87.63168355271993
8300 w higgins,41.9784523,-87.7945874
3200 n apris,41.87484705,-87.70750149948651
1800 w pratt bl,42.005370982158205,-87.67573330572999
8100 s vincenness,41.7056096,-87.6560882
7600 n sheridan dr,41.9405385,-87.6394471
3000 w ohio,41.8914867,-87.7325256
3500 w 74th pl,41.758684,-87.6545515
6400 s tripp,41.8579604,-87.8391854
2600 s western,41.92948965,-87.68832603016249
5200 n mulligan ave,41.9833742,-87.7865152
9800 s merrill,41.7169436,-87.5711952233297
100 s austin boulevard,41.8986429,-87.763391
1600 n menard,41.9695102,-87.7734536
1400 w 82th,41.90748225,-87.662566069294
6100 s sayre,41.91999295,-87.79783675834796
1000 n lawler ave,41.8987595,-87.75229224516028
100 w peoria,41.7123523,-87.6453999
9800 s charles st,41.7163885,-87.66279854976116
4900 n rutherford,41.9418354,-87.7946075
900 w 30th st,41.8395197,-87.6282555
6000 s central,41.78332165,-87.76223894812003
1200 w 84th st,41.7411551,-87.6698836
10900 s kedzie,41.695092,-87.70120125979761
3900 w 50th st,41.8012287,-87.7141022
5500 n central ave,41.98124180000001,-87.76876934330357
500 e 88th pl,41.73402515,-87.61187281959948
400 w montrose harbor,41.9601924,-87.63970533266667
7000 s laflin st,41.7666368,-87.66172870046262
5400 n elston ave,41.97922855,-87.75874633768355
2200 w ay,41.88012675,-87.68171995709798
3500 s albany,41.9685564,-87.71613464269521
800 w 31st,41.8381538,-87.6464313
5000 w 63rd pl,41.7777714,-87.7202874
500 n lecaire,41.8913503,-87.62356470662252
2500 n clybourn,41.9170282,-87.6681562
1000 w 52st,41.9400196,-87.6542635
11300 s may,41.6884508,-87.65106343167476
6000 n oriole ave,41.988943449999994,-87.81709826475134
2300 s homan ave,41.8497717,-87.71037201046059
600 n springfield,41.8854984,-87.62726118993479
5500 s mobile,41.981217799999996,-87.78562106798391
5600 w barry av,41.9372288,-87.7303387
10100 s crandon,41.71151555,-87.56724143712498
7800 s rigeland,41.8945563,-87.7848686
1500 n cornelia,41.86071605,-87.69449600684483
3200 w wabansia av,41.9121257,-87.6897142
8400 s honore,41.740997500000006,-87.66956182415369
9 w grand av,41.9291567,-87.6532745
7700 s sacramento,41.9458007,-87.70324904675752
1400 s lake shore dr,41.8661959,-87.61687658756011
2400 w central park,41.7801959,-87.7127846
3000 w 43rd st,41.8158024,-87.6724345
1500 s yates,41.7662352,-87.5664794
4300 w cortez,41.8999891,-87.73377487449702
5800 s monitor,41.78695705,-87.76848360046063
4000 w peterson,41.990358549999996,-87.72906429975981
1 w pakring lot a,41.8774934,-87.63175787585004
10600 s hamilton,41.761678,-87.637357357335
1700 w 47th s,41.808722700000004,-87.66757075119762
6300 s lawndale,41.9956306,-87.72179089782729
10900 s hale,41.883819700000004,-87.63194005378207
3600 w 56th pl,41.79083195,-87.71362953956621
2700 n kenmore av,41.9217282,-87.6546976
400  montrose harbor,41.9601924,-87.63970533266667
6400 s francsico,41.96615725,-87.70152018988297
1500 w augusta blvd,41.899643,-87.6677
1 e maple,41.91578645,-87.69746009964618
2700 n monitor av,41.92948,-87.77260236589404
3300 n olcott av,41.939811000000006,-87.81442427552349
100 n kildare ave,41.8841508,-87.7331253
5400 n northwest hwy,41.9987433,-87.8094763
7700 n ashland,41.8853293,-87.6669895
5100 w foster,41.97541565,-87.75548508080142
2900 w central park,41.7801959,-87.7127846
1900 s loomis,41.85593215,-87.66160885
2400 w sherwin,42.0150507,-87.7786003
7100 s homan ave,41.7725397,-87.7078164
2200 e 92nd st,41.7282425,-87.5525829
7700 s kingston ave,41.7551498,-87.56309542957212
5300 n winthroop,42.0020652,-87.6586022
5500 w wellington av,41.9360871,-87.6661092
5200 n simodns,41.9681347,-87.6446239
300 e 116th street,41.68278915,-87.61655429971705
04100 w 26th st,41.8455362,-87.6311718
1000 w 105th st,41.7034482,-87.64779761442297
5200 w chicago ave,41.89521125,-87.75583848986318
6300 s racine ave,41.8758843,-87.6593253
2100 n meade av,41.91800565,-87.77825047351553
6100 w 64th,41.7762137,-87.77404843174799
2500 w roosvelt,41.8761445,-87.6251612
1100 s waller av,41.887239,-87.7676631
8 w 15th st,41.897133249999996,-87.62442335495092
1 e monroe st,41.88026515,-87.62693688173144
1500 n lorel ave,41.9077615,-87.76000449108857
6400 s promotory dr,41.77746435,-87.57163016104502
4400 n simmond dr,41.9681347,-87.6446239
6500 s sacramento ave,41.775265000000005,-87.69843312460938
500 n paulina,41.8910743,-87.66987408210625
8900 s woodlawn av,41.7330033,-87.5953001
10900 s doty rd,41.6978328,-87.5959083
3100 w jarvis,42.0160012,-87.669268
4600 w lowell,41.7930081,-87.7373882
6000 w irving pk,41.95349925,-87.77721238360601
2800 w 31st,41.8382062,-87.6334955
800 n massasoit ave,41.897133249999996,-87.62442335495092
7200 s jeffrey,41.764099099999996,-87.57656018229031
2700 w 71st street,41.7643865,-87.7026559
6300 w dickens av,41.9196078,-87.6764492
900 s francisco,41.898179549999995,-87.69946461729683
9000 s ada st,41.688590250000004,-87.65417111669652
4900 s california ave,41.80418935,-87.69513959975495
5000 s south shore drive,41.7521503,-87.5480707
400 w 76th st,41.756469300000006,-87.63507448307536
1 w terminal ct st,41.9773176,-87.9049475
1100 e state st,41.80267305,-87.59863511661797
5400 s ashalnd,41.778750450000004,-87.66352759569489
3800 w 60th pl,41.783485999999996,-87.71818939493906
5100 s luna ave,41.79993015,-87.76155008606804
2500 n campbell,41.9268165,-87.69047185357041
4900 w fulton st,41.8859993,-87.7481048947975
3400 w 85th st,41.73897545,-87.7071497178282
12200 s lomois,41.8820062,-87.66269498683113
1800 n keleer,41.864824850000005,-87.72966506059731
4900 s kildare ave,41.8039897,-87.73109554999999
300 e chestnut,41.8984418,-87.6202049
4100 w madiosn,41.88184,-87.6281596077555
5400 s calumet,41.7300347,-87.5792134
3100 n monitor av,41.9910945,-87.7742197
400 e fullerton,41.9241779,-87.7269028
01000 w 50th st,41.8012287,-87.7141022
7100 s chicago av,41.7641848,-87.7416597
2500 n kedzie,41.926704900000004,-87.70803383675496
800 n hamlin ave,41.897133249999996,-87.62442335495092
2600 w talman,41.9107588,-87.6933429
900 w culletonc,41.9180116,-87.65142
9 e 114th st,41.68684015,-87.62251921476948
5300 n central av,41.8873357,-87.7653497
9000 s laflin st,41.7300495,-87.66071550608586
6100 w fletcher,41.93771725,-87.77880933736233
02900 w congress,41.8751806,-87.6544689
7200 w wellington,41.93517405,-87.66972977337007
6200 s massasoit,41.779683,-87.76575836034552
1 w hub,41.7476789,-87.88083285928236
1300 w potomac,41.9050323,-87.6886663
400 e 81st st,41.7476257,-87.61446205
900 n cambell,41.89966125,-87.62560226098088
13300 s calumet,41.65351005,-87.61431451451716
4100 s maplewood ave,41.81916195,-87.68871032359813
4200 w lawrence ave,41.9684479,-87.73317837424919
10900 s wentworth ave,41.695995800000006,-87.62828811112043
5000 n lincoln ave,41.9931161,-87.7119416
2 s wacker drive,41.8788763,-87.63592815794979
2800 w pershing rd,41.77939925,-87.69360455
5100 s aberdeen,41.5051895,-87.6424053
3500 n wilton ave,41.945605,-87.65325168767069
200 s centralpark,41.87898655,-87.63735548657624
200 s 35th,41.8311946,-87.62146564113334
7200 s lawndale ave,41.762231150000005,-87.7153668641962
5700 w 63st,41.79129445,-87.59602825292382
2400 w farewell,42.0058468,-87.6949634
1400 w maxwell,41.8648278,-87.6417535
1 n willard court,41.8854984,-87.62726118993479
1600 w 67th st,41.7705797,-87.7152009
8500 w carmen,41.97188945,-87.83864332493884
4800 n merrimac,41.9128337,-87.7811494
2000 n kimball av,41.9676101,-87.71283445784131
5500 w devon av,41.9974984,-87.7035092
6000 s karlov av,42.0516395,-87.729971
2000 w carroll,41.88801065,-87.67722389513742
3600 w 116th pl,41.6823684,-87.645718
13000 s indiana,41.8217983,-87.621299
100 n seeley,41.9523171,-87.6799176
1300 w 68th st,41.7706036,-87.6570367262392
4700 s lawndale,41.80783795,-87.71650093203642
6000 w matson,42.1175026,-87.90138470143162
10500 s avenue e,41.704443299999994,-87.53565356155809
700 w hutchinson st,41.89520345,-87.62373507429783
600 n dearborn parkway,41.907718,-87.6301154
1 w 87th st,41.7360865,-87.6247647
10600 s wood,41.78468745,-87.60074932651055
300 e 136th place,41.6586411,-87.6011772
6000 n neva,41.9901598,-87.80595657202679
1400 w superior st,41.8952011,-87.62895534670797
10600 s langley,41.701817750000004,-87.60654554934533
5900 w erie,41.8933498,-87.6500803
10100 s charles st,41.7113268,-87.6605104
700 s dobson,41.89520345,-87.62373507429783
800 w 129th st,41.897133249999996,-87.62442335495092
100 n columbus,41.8833664,-87.62178692149759
4800 s bishop street,41.8067044,-87.66152415498888
5400 s new england ave,41.9788549,-87.79898349999999
800 e 11th st,41.8692611,-87.6267232
1500 w 72ndpl,41.8804677,-87.66494085052211
2100 s 95th st,41.721320750000004,-87.67488511079473
2900 s lloyd,41.839507,-87.6593978
7800 s constancea ve,41.7532441,-87.57999842355623
1400 w 73rd,41.7606259,-87.6590424007984
1 s karlvo,41.8854984,-87.62726118993479
1500 w 41st street,41.8183129,-87.7314141
8200 s throop st,41.857396449999996,-87.6585073
5300 s christiana ave,41.97768595,-87.7126746528746
9100 s lowe,41.728685999999996,-87.64005272317881
1800 s spaulding ave,41.9155426,-87.7102401
2400 w 43rd street,41.8158024,-87.6724345
8000 s kenton,41.739836,-87.7366269
2400 w 24hth pl,41.8482123,-87.6346832
1 e 99th pl,41.7156712,-87.6217722
3200 n oriole,41.97828715,-87.81385868896842
4900 s kilbourn,41.97006155,-87.74079289713367
1400 e 68th street,41.771738549999995,-87.59093540551387
5900 w ardmore,41.9850723,-87.812738
7100 w byron,41.9518701,-87.7245027
600 w patterson st,41.78468745,-87.60074932651055
9200 s justine st,41.72657875,-87.66190673815237
7700 s oglesby ave,41.7552244,-87.56780087242039
7800 s creiger,41.7551759,-87.5809569
5200 n newport,41.9435125,-87.75701968230138
2200 w chicago,41.88012675,-87.68171995709798
1 e 66th st,41.89974255,-87.62747636110414
200 s hamlin,41.9433508,-87.6786084
6400 s narragansett,41.77571865,-87.78148352444904
3400 n ozanam ave,41.941419550000006,-87.82185435007338
4600 s damen av,41.96642555,-87.67886237188931
2000 w iowa st,41.8978027,-87.6728169
5800 w lake park,42.432683,-87.832934
300 n lavergne,41.9089839,-87.7510252
3200 w 38th place,41.8244798,-87.638122
1500 e hayes dr,41.7806955,-87.5735265
500 w north,41.88467835,-87.64054757946798
4100 w 77th pl,41.7528992,-87.72421622453963
5700 n moody,41.98483265,-87.78191340474852
500 n armour,41.8913503,-87.62356470662252
10100 s yale ave,41.71060285,-87.6298732854251
6100 s natchez,41.7811597,-87.78409003213636
4300 n lawrence ave,41.4967393,-87.6635327
1500 n rockwell st,41.9085619,-87.69241813607871
6600 s michigan av,41.8913503,-87.62356470662252
2000 e 80th st,41.7486318,-87.67327432875402
9100 s justine st,41.7284076,-87.66191475424596
2700 w 55th str,41.793943,-87.69153352377384
1400 w ainslie,41.9716232,-87.6517095
1 n elm,41.90345445,-87.6296615493557
3800 w pershing,41.8236395,-87.6328975
300 n lake shore drive,41.89155285,-87.61226454858122
3600 n ozanam ave,41.9931867,-87.8209556
5000 s leclaire,41.80190865,-87.75064092566964
2100 w agatite,41.9619564,-87.7205109
2200 n kmball,41.88012675,-87.68171995709798
1500 s morgan,41.6903117,-87.6667156
2800 e 28th pl,41.8427055,-87.6220508
200 n artesian,41.88509915,-87.6883855072605
7900 s south shore dr,41.75162495,-87.54842532361421
1300 w 89th st,41.7320726,-87.6526185
5900 w artesian,42.0176986,-87.6913877
5700 s michigan av,41.8913503,-87.62356470662252
11600 s yale ave,41.683296850000005,-87.62910318203643
2600 w lunt,42.00839965,-87.68752486178269
4300 w chicago,41.9598132,-87.6780251
1100 n homan st,41.8694334,-87.71436203338916
5800 w lake st,41.8857413,-87.6310331
2300 w 91st st,41.7285342,-87.6610272
6 s state st,41.7172208,-87.60952492716078
1800 s indiana av,41.8382367,-87.6219129
800 e pershing,41.8238331,-87.6177839
7500 s eberahrt,41.6562093,-87.610485
2100 n clark st,41.92038185,-87.63769842232327
300 e 49th st,41.8056542,-87.5892304
2000 n richmonds t,41.9203614,-87.6330496758443
3900 s cottage,41.6903123,-87.6061579
5400 s normandy,41.9793915,-87.79418973218624
5400 s south shore dr,41.7521503,-87.5480707
9 n green st,41.8992975,-87.6428845
8800 s lowe st,41.7342037,-87.64016157250329
1300 w 82nd,41.7454282,-87.6275031
5800 w 52nd st,41.7986078,-87.7325106
900 w foster,41.977760950000004,-87.65407646602614
2600 e 81st st,41.747189,-87.6317881
200 w 63rd st,41.77900095,-87.67424209999999
5900 s whipple st,41.7608119,-87.699043
3100 s springfield,41.9167253,-87.7240885
7800 s keeler ave,41.7518609,-87.72662513947603
4500 n spaulding ave,41.96319415,-87.71123542446236
11200 s edbrooke,41.6889985,-87.6195254
5400 w wlton,41.8728299,-87.7596071
1200 s columbus,41.8736612,-87.76954529238806
700 n central ave,41.89378375,-87.71664113146821
5100 n tripp,41.973773550000004,-87.73463431325001
71100 s normal,41.5225129,-87.6284504
5500 s carpenter st,41.5191589,-87.6417189
600 e solidartiy dr,41.8789219,-87.6217188
5200 w 51st st,41.8019141,-87.6185232
600 e 130th,41.78468745,-87.60074932651055
9 s wacker dr,41.88659295,-87.63053759958872
4200 w 49th,41.8039953,-87.7357119
7800 s jeffery bl,41.9708005,-87.7612568
2400 w george,41.7696824,-87.602139
3800 n kostner,41.95006095,-87.7383977719392
5500 s wentworth,41.82544729999999,-87.63260249548551
5200 n mason,41.9876076,-87.776699
13600 s brainard,41.6482052,-87.545554
5600 w roosevelt,41.8761445,-87.6251612
7700 n eastlake ter,42.02091185,-87.66540228724884
4600 w george,41.7696824,-87.602139
2200 w 81st st,41.7456474,-87.732753
5200 e harper,41.7696513,-87.6013853
100 s canal st,41.8786824,-87.64040777429742
1900 e 86th st,41.7385808,-87.5708045
7900 s st lawrance,41.9694298,-87.6580263161766
11700  eggleston,41.7780584,-87.6362567
1900 n irving park road,41.9541326,-87.6815694
4700 w montrose ave,41.9614763,-87.7463618500573
1300 w 52nd st,41.7986078,-87.7325106
3400 n laramie av,41.9692618,-87.7574167
11000 s harding ave,41.7004173,-87.7194696
1 w 23rds t,42.004475049999996,-87.68251106262417
5000 w gunnison st,41.9691926,-87.75279760000001
10500 s torrence,41.70446375,-87.5599186881278
2200 e 82nd st,41.7456364,-87.6148189
2700 n point,42.302896849999996,-87.86257299682717
1000 n armitage,41.9172687,-87.7103612
8200 w irving park road,41.9537483,-87.7251605
4800 n fransico,41.96787545,-87.7611456981084
5200 n ludlam av,41.9767378,-87.76569189282202
3600 s priarie,41.8902501,-88.2230944477082
7700 s homan avenue,41.753234500000005,-87.70765472642049
200 e 136thst,41.88528565,-87.62151459360135
10000 w ohaer,41.99653615,-87.8929602597475
1500 n throop,41.9092166,-87.66059077431652
800 w 123rd st,41.897133249999996,-87.62442335495092
2100 w montrose ave,41.9616782,-87.68176289225633
7400 n greenview av,41.8970159,-87.6649335
3000 w ogden,41.7750324,-87.65682012961435
3900 w 15th street,41.8607697,-87.7183129
1800 w 63rd street,41.77956895,-87.66922972020603
100 w 91st pl,41.728712,-87.62664289015535
5400 w parker,41.930616650000005,-87.76149325631951
7900 s fairfeild,41.86071605,-87.69449600684483
5200 w washington bl,41.8829399,-87.63408196846181
3500 w 77th st,41.753555199999994,-87.70999666184116
100 n california ave,42.0118342,-87.6997345
2800 w bloomingdale,41.91454935,-87.66841429556906
3000 w touhy,42.01220455,-87.70462315
5000 s harding ave,41.7004173,-87.7194696
4400 w wrightwood av,41.7489324,-87.7035753
7700 s prarie,41.8902501,-88.2230944477082
3600 w 70th st,41.76535835,-87.71297915078983
11500 s church st,41.88293385,-87.63058911151703
5900 w superir,41.8952011,-87.62895534670797
3600 e 108th,41.6990882,-87.5322548
3900 w moroe,41.8949372,-87.7498073
1000 w 112th pl,41.688764,-87.7031664
6100 s millard,41.8635613,-87.71620947978022
2500 n franciso,41.96615725,-87.70152018988297
3900 n paulina st,41.95255575,-87.67162810586396
1200 n seminary,41.9506,-87.6566802
4500 w 64th pl,41.7759951,-87.73507621084124
8400 n seeley,41.9523171,-87.6799176
4600 n austin ave,41.9093938,-87.7751871
5100 s elizabeth,41.7873248,-87.655921
2700 n harding,41.93014855,-87.72600845578002
1100 w 46th st,41.8107519,-87.6298762
2700 w jackson boulevard,41.8774934,-87.63175787585004
5100 w potomac,41.9048617,-87.6859745
5900 s rutherford,41.91999295,-87.79783675834796
1100 w 18,41.8577763,-87.629955
2300 e 71st pl,41.7651937,-87.5812056
5800 s paulina,41.788414700000004,-87.66713010647271
1000 w 91st st,41.7285342,-87.6610272
600 s cicero,41.9845606,-87.7482758
2000 w 79th,41.75056885,-87.67362567209341
1700  laflin,41.8586073,-87.66394986327631
3900  sheridan,41.95300545,-87.65475917472759
600 w central park,41.8855878,-87.7306118
700 e solidairty,41.8663544,-87.6074039
6500 s paulina st,41.7566736,-87.6660272
9400 s parnell,41.72321925,-87.63753901951927
800 n karlvo,41.897133249999996,-87.62442335495092
7100 s lowe st,41.7989375,-87.64098583088087
3 e hubbard,41.8902477,-87.62768
600 n frankiln,41.8854984,-87.62726118993479
1500 e 71st pl,41.76535305,-87.58834030991395
2900 w george,41.9341989,-87.6783889
5200 w congress parkway,41.8751806,-87.6544689
1700 w 37th street,41.8271714,-87.641253
4200 n lockwood,41.955500900000004,-87.79936302437673
3400 w fifth,41.9754637,-87.71399710307045
1500 w 18th,41.8577763,-87.629955
3000 n central park av,41.8899555,-87.7163324
5900 s sangamon,41.5211561,-87.6394283
3400 s avenue n,41.94301945,-87.77761144516282
12400 s michigan,41.66880425,-87.62047379730095
9300 s kingston,41.5229008,-87.6454028
3900 s hamlin ave,41.9409759,-87.7223542
2800 s m l king drive,41.843419,-87.6171146
1200 n central,41.8859786,-87.73089545848623
2000 n campbell,41.928503,-87.6902118
1500 s avers,41.90823735,-87.72331349369503
2 w huron st,41.8950427,-87.63155432528086
1 n francisco,41.90143755,-87.69965948105825
2700 w sherwin,42.015158299999996,-87.69761422995013
5300 s prairie,41.8902501,-88.2230944477082
100 s prairie,41.975212,-87.8998921
2100 w leavitt,41.920053100000004,-87.6827653007029
4300 w 30th t,41.8395197,-87.6282555
3600 n oakdale,41.94903805,-87.644361472725
1000 n keeler ave,41.8498891,-87.72955
5000 s loomis st,41.80307355,-87.66023059462026
6 e lake,41.9009473,-87.6204114
7000 s hamilton,41.761678,-87.637357357335
2600 n granville,41.9937374,-87.7213988
5100 n marmora,41.9111145,-87.7727707
3900 n sayre,41.95100105,-87.80133811603004
6500 n nashville,41.7158507,-87.7847392
4700 w fullerton av,41.924635050000006,-87.7441198778876
1900 w 73rd st,41.7605757,-87.7155547
2700 s st. louis,41.93024725,-87.71493345117781
5000 n lester,41.9704684,-87.7647372
2700 s ft dearborn,41.844689415166634,-87.628138860085
5 w madison,41.88467835,-87.64054757946798
11900 s michigan ave,41.67793375,-87.62075418523256
4000 w karlov,41.8709074,-87.7277884
2800 n newcastle,41.9737617,-87.7976051
3400 w fullerton,41.9248341,-87.7122744
5400 n washtenaw av,41.93088795,-87.69516624755902
300 n lotus,41.8929532,-87.7620589
2522500 n bernard,41.9720734,-87.7146943
6700 s green st,41.770771249999996,-87.74069716002137
300 s trumbull,41.7094793,-87.5619901
3600 s hoyne ave,41.7756762,-87.6762424
100 n hubbard,41.88381245,-87.63877027237048
6500 n ridge ave,41.9996587,-87.70000446711043
2 n lotus,41.9349746,-87.7626833
2700 w foser,41.9278839,-87.69533344478808
2300 s crandon,41.7698741,-87.5698875
5200 w kamerling,41.9049566,-87.757731
6100 s calumet ave,41.8341922,-89.4677422
4000  oakdale,41.72031095,-87.64852289286128
64300 s oglesby,41.7316965,-87.5670747
2400 n laremie,41.9095074,-87.7557849
7200 s damen,41.762842500000005,-87.67375684518653
1300 w ohio st,41.8914867,-87.7325256
8500 s hermitage ave,41.7521383,-87.6671205
1500 w mohawk,41.8804677,-87.66494085052211
8200 s stony island,41.7458853,-87.5862253984833
1000 w waveland,41.9488649,-87.6657731
3600 w george,41.7696824,-87.602139
8200 s campbell ave,41.47786,-87.6499059
4000 n central av,41.8873357,-87.7653497
4900 n milwaukee ave,42.0184512,-87.8071515
2 e 103rd plc,41.7063091,-87.6197497
8 e lake st,41.738799900000004,-87.54341965002916
7400 s racine ave,41.7594299,-87.65443884562914
3700 w lakewood,41.9461919,-87.6615711
7500 s calumet ave,41.8446068,-87.6188379
5400 w wellington av,41.9360871,-87.6661092
